TANGGAL,Bandar_Buat,Limau_Manih_UNAND,Lubuk_Minturun,Nanggalo,Parak_Karakah,Tambang_Semen_Padang,Teluk_Bayur,Water_Plan_Semen_Padang
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2019-07-23,0.0,14.0,2.0,6.0,3.0,3.0,0.0,5.0
2019-07-24,0.0,44.0,17.0,4.0,3.0,1.0,24.0,6.0
2019-07-25,0.0,14.0,3.0,0.0,0.0,2.0,0.0,2.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0
2019-07-28,0.0,6.0,12.0,4.0,4.0,0.0,0.0,12.0
2019-07-29,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,15.0,0.0,0.0,5.0,24.0,0.0,13.0
2019-07-31,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
2019-08-02,0.0,13.5,3.0,0.0,3.0,21.0,0.0,7.0
2019-08-03,0.0,44.0,0.0,0.0,0.0,2.0,0.0,2.0
2019-08-04,0.0,14.0,0.0,1.0,0.0,0.0,32.0,0.0
2019-08-05,4.0,0.0,6.0,5.0,8.4,1.0,0.0,2.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2019-08-07,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,15.0,0.0,10.0,0.0,0.0,2.0,0.0
2019-08-10,0.0,3.0,7.5,0.0,1.8,7.0,0.0,7.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
2019-08-13,0.0,0.5,0.0,0.0,5.9,0.0,0.0,1.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2019-08-15,0.0,0.0,7.0,3.5,1.7,1.0,17.0,2.0
2019-08-16,1.0,0.0,2.0,10.0,0.9,0.0,7.0,3.0
2019-08-17,0.0,25.0,7.5,0.0,6.4,29.0,0.0,17.0
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2019-08-23,0.0,11.5,2.0,0.0,0.0,16.0,0.0,31.0
2019-08-24,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0
2019-08-25,46.0,10.0,32.0,25.0,14.5,39.0,1.0,36.0
2019-08-26,8.0,5.0,30.0,0.0,1.3,24.0,3.0,6.0
2019-08-27,0.0,0.0,1.0,3.0,4.0,0.0,32.0,3.0
2019-08-28,11.0,26.0,41.0,34.0,21.5,48.0,0.0,54.0
2019-08-29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2019-09-02,2.0,20.0,72.0,31.0,31.4,24.0,0.0,12.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-09-05,0.0,7.0,0.0,0.0,0.0,18.0,0.0,5.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
2019-09-21,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2019-09-25,3.0,19.0,4.0,5.0,9.0,9.0,19.0,14.0
2019-09-26,8.0,20.0,58.5,24.0,29.0,19.0,0.0,24.0
2019-09-27,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
2019-09-28,10.0,0.0,5.0,4.0,3.2,5.0,1.0,4.0
2019-09-29,5.0,0.0,6.0,0.0,0.0,2.0,18.0,2.0
2019-09-30,0.0,24.5,10.0,5.5,13.8,2.0,0.0,6.0
2019-10-01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-10-02,3.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0
2019-10-03,8.0,6.0,1.0,0.0,1.8,10.0,6.0,14.0
2019-10-04,0.0,12.5,0.0,0.0,17.7,18.0,0.0,6.0
2019-10-05,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2019-10-09,6.0,0.0,12.0,2.0,26.2,54.0,0.0,53.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-10-12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-10-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2019-10-14,0.0,6.0,3.0,0.0,0.0,5.0,0.0,3.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,6.0,15.0,0.0,2.0,0.0,2.0,1.0,8.0
2019-10-17,0.0,0.0,10.0,66.0,2.2,6.0,64.0,11.0
2019-10-18,4.0,110.0,60.0,3.0,95.0,73.0,6.0,65.0
2019-10-19,118.0,14.0,0.0,0.0,0.5,4.0,3.0,1.0
2019-10-20,1.159061245699456,6.0,3.0,1.5,3.3,19.0,0.0,19.0
2019-10-21,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2019-10-22,6.0,6.0,3.0,0.0,0.0,3.0,4.0,0.0
2019-10-23,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-10-26,0.0,18.0,0.0,2.0,0.0,3.0,51.0,5.0
2019-10-27,2.0,21.5,43.0,18.5,16.7,42.0,1.0,26.0
2019-10-28,0.0,19.0,13.0,3.0,1.7,4.0,19.0,9.0
2019-10-29,13.0,24.5,0.0,0.0,4.5,77.0,0.0,45.0
2019-10-30,0.0,18.0,0.0,2.0,0.0,26.0,0.0,70.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,8.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0
2019-11-13,0.0,0.0,0.0,0.0,26.0,5.0,0.0,1.0
2019-11-14,0.0,0.0,1.0,7.5,1.6,0.0,11.0,0.0
2019-11-15,12.0,3.0,2.0,0.0,0.5,12.0,1.0,12.0
2019-11-16,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-11-19,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2019-11-20,23.0,29.0,0.0,1.0,7.4,4.0,6.0,18.0
2019-11-21,439.0,46.0,73.0,37.0,22.6,3.0,3.0,27.0
2019-11-22,13.0,12.0,10.0,8.0,8.1,9.0,30.0,6.0
2019-11-23,23.0,0.0,0.0,1.0,4.4,27.0,3.0,41.0
2019-11-24,8.0,0.0,16.0,2.0,3.0,8.0,18.0,49.0
2019-11-25,16.0,0.0,31.0,19.5,19.6,43.0,0.0,35.0
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-28,51.0,0.0,5.5,4.0,0.0,24.0,0.0,18.0
2019-11-29,0.0,56.0,0.0,0.0,0.0,0.6,0.0,3.0
2019-11-30,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
2019-12-01,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0
2019-12-02,13.0,11.0,12.0,7.0,9.0,30.0,18.0,60.0
2019-12-03,26.0,40.0,9.0,22.0,13.0,58.0,0.0,30.0
2019-12-04,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0
2019-12-05,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2019-12-07,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
2019-12-08,4.0,21.0,10.0,0.0,28.0,2.0,4.0,7.0
2019-12-09,20.0,31.0,8.0,22.0,5.0,15.0,4.0,9.0
2019-12-10,6.0,12.0,2.0,2.0,3.0,16.0,9.0,12.0
2019-12-11,24.0,4.0,40.0,0.0,9.0,21.0,6.0,32.0
2019-12-12,0.0,6.0,9.0,0.0,20.0,3.0,28.0,14.0
2019-12-13,0.0,4.0,10.0,12.0,11.0,13.0,0.0,17.0
2019-12-14,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0
2019-12-15,0.0,1.0,0.0,0.0,7.0,1.0,2.0,3.0
2019-12-16,0.0,4.0,9.0,37.0,3.0,4.0,36.0,2.0
2019-12-17,0.0,6.0,2.0,41.0,21.0,4.0,3.0,4.0
2019-12-18,0.0,37.0,7.0,2.0,6.0,7.0,3.0,1.0
2019-12-19,10.0,5.0,3.0,4.0,4.0,2.0,0.0,8.0
2019-12-20,7.0,6.0,8.0,0.0,1.0,0.0,7.0,2.0
2019-12-21,3.0,19.0,31.0,32.0,10.0,13.8720582755804,3.0,9.0
2019-12-22,4.0,18.0,42.0,14.0,5.0,4.647836292862655,0.0,8.0
2019-12-23,0.0,4.0,1.0,0.0,0.0,2.5692463839440705,0.0,13.0
2019-12-24,48.0,0.0,0.0,0.0,0.0,0.6,239.0,0.0
2019-12-25,145.0,108.0,66.0,96.0,178.0,83.55719178207657,0.0,114.0
2019-12-26,8.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
2019-12-27,3.0,4.0,10.0,29.0,4.0,4.228869347743466,5.0,1.0
2019-12-28,215.0,5.0,24.0,32.0,8.0,8.677865480723684,0.0,12.0
2019-12-29,0.0,2.0,0.0,0.0,0.0,0.6,2.0,5.0
2019-12-30,1.0,43.0,0.0,21.0,8.0,6.2637520279381365,5.0,19.0
2019-12-31,10.0,4.0,15.0,4.0,1.0,14.765995018727791,0.0,5.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0,12.0,0.0,0.0,151.0,0.0
2020-01-10,96.0,52.0,94.0,143.0,130.0,70.0,33.0,33.0
2020-01-11,21.0,33.0,49.0,14.0,40.0,57.0,7.0,54.0
2020-01-12,13.0,10.0,10.0,0.0,7.0,3.0,2.0,8.0
2020-01-13,0.0,0.0,19.0,0.0,0.0,0.0,13.0,2.0
2020-01-14,0.0,39.0,0.0,0.0,27.0,12.0,0.0,22.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,9.0,0.0,0.0,13.0,0.0,0.0,48.0,0.0
2020-01-17,0.0,5.0,50.0,42.0,13.0,0.0,29.0,18.0
2020-01-18,11.0,6.0,19.0,4.0,6.0,32.0,9.0,32.0
2020-01-19,23.0,35.0,0.0,1.0,15.0,6.0,0.0,3.0
2020-01-20,0.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0
2020-01-21,46.0,24.0,11.0,0.0,14.0,37.0,0.0,27.0
2020-01-22,9.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0
2020-01-23,0.0,15.0,0.0,10.0,7.0,14.0,1.0,5.0
2020-01-24,0.0,0.0,0.0,0.0,18.0,0.0,1.0,1.0
2020-01-25,10.0,0.0,9.0,8.0,5.0,3.0,0.0,8.0
2020-01-26,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0
2020-01-27,0.0,9.0,29.0,9.0,14.0,15.0,0.0,9.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0
2020-01-29,0.0,130.0,145.0,110.0,111.0,0.0,0.0,175.0
2020-01-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,8.0,8.0,0.0,4.0,15.0,4.0,9.0
2020-02-07,0.0,2.0,0.0,5.0,1.0,6.0,2.0,2.0
2020-02-08,0.0,105.0,29.0,50.0,54.0,82.0,47.0,111.0
2020-02-09,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-02-10,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,17.0,2.0,34.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,22.0,23.0,6.0,2.0,24.0,2.0,21.0
2020-02-15,24.0,51.0,72.0,150.0,101.0,47.0,121.0,32.0
2020-02-16,6.0,5.0,0.0,12.0,6.0,39.0,8.0,67.0
2020-02-17,0.0,2.0,11.0,4.0,3.0,0.0,2.0,4.0
2020-02-18,19.0,25.0,38.0,6.0,13.0,0.0,15.0,19.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,39.0,0.0,18.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0
2020-03-02,6.0,2.0,7.0,4.0,1.0,9.0,0.0,14.0
2020-03-03,0.0,83.0,17.0,31.0,115.0,94.0,0.0,77.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,20.0,5.0,0.0,3.0,4.0,0.0,2.0
2020-03-07,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2020-03-09,3.0,18.0,0.0,1.0,16.0,0.0,151.0,18.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2020-03-13,0.0,16.0,18.0,40.0,29.0,39.0,13.0,3.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0
2020-03-18,4.0,13.0,25.0,12.0,6.0,4.0,9.0,14.0
2020-03-19,58.0,45.0,79.0,176.0,75.0,104.0,0.0,110.0
2020-03-20,10.0,61.0,49.0,35.0,29.0,0.0,5.0,42.0
2020-03-21,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-22,0.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0
2020-03-23,8.0,43.0,0.0,5.0,2.0,0.0,1.0,16.0
2020-03-24,20.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0
2020-03-25,0.0,2.0,17.0,0.0,0.0,17.0,0.0,3.0
2020-03-26,29.0,2.0,0.0,30.0,7.0,21.0,2.0,15.0
2020-03-27,15.0,48.0,7.0,8.0,9.0,14.0,0.0,14.0
2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0
2020-03-29,0.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0
2020-03-30,0.0,2.0,45.0,12.0,15.0,12.0,0.0,5.0
2020-03-31,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,0.0,1.0,0.0,0.0,0.0,30.0,1.0,19.0
2020-04-04,0.0,0.0,4.0,0.0,1.0,32.0,23.0,31.0
2020-04-05,25.0,2.0,67.0,16.0,8.5,27.0,20.0,44.4
2020-04-06,1.0,60.0,24.0,16.0,10.0,8.0,82.0,18.0
2020-04-07,6.2,15.0,36.0,12.0,19.0,47.0,5.0,20.0
2020-04-08,9.3,1.0,0.0,1.0,3.3,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0
2020-04-10,0.0,8.0,71.0,36.0,38.0,22.0,10.0,39.0
2020-04-11,3.1,0.0,1.0,0.0,6.0,7.0,2.0,46.0
2020-04-12,5.3,0.0,0.0,6.5,1.7,0.0,6.0,0.5
2020-04-13,7.5,53.0,4.0,0.0,6.0,25.0,2.0,34.0
2020-04-14,24.0,43.0,7.0,0.0,1.5,37.0,0.0,61.0
2020-04-15,0.0,1.0,2.0,0.0,11.0,0.0,0.0,1.0
2020-04-16,18.0,0.0,8.0,4.5,0.0,14.0,7.0,6.5
2020-04-17,23.0,84.0,8.5,4.0,6.3,56.0,6.0,125.0
2020-04-18,6.3,45.0,0.0,1.0,3.0,81.0,0.0,65.0
2020-04-19,0.0,2.0,6.5,0.0,0.0,0.0,5.0,7.0
2020-04-20,0.0,61.0,3.0,6.0,0.7,23.0,0.0,10.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
2020-04-23,0.0,28.0,48.0,1.5,1.2,10.0,4.0,6.0
2020-04-24,0.0,14.0,0.0,0.0,0.0,5.0,23.0,0.0
2020-04-25,9.2,1.0,27.0,29.0,17.0,40.0,0.0,45.0
2020-04-26,0.0,3.0,1.0,7.0,0.6,15.0,13.0,2.5
2020-04-27,0.0,26.0,23.0,25.0,44.0,0.0,5.0,19.0
2020-04-28,4.0,29.0,6.0,4.0,12.0,10.0,0.0,0.5
2020-04-29,7.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2020-04-30,42.0,15.0,3.0,15.0,16.0,5.0,67.0,19.0
2020-05-01,6.5,4.0,37.0,43.5,43.0,78.0,78.0,35.0
2020-05-02,10.0,62.0,20.0,48.0,44.9,0.0,51.0,41.0
2020-05-03,42.1,6.0,38.0,40.5,41.2,5.0,5.0,35.0
2020-05-04,0.0,0.0,0.0,4.5,5.8,53.0,0.0,20.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2020-05-06,3.1,8.0,17.0,39.5,39.9,15.0,28.0,16.0
2020-05-07,12.0,11.0,15.0,18.0,13.0,11.0,8.0,12.0
2020-05-08,8.5,6.0,10.0,6.0,7.0,9.0,51.0,25.0
2020-05-09,60.0,2.0,28.0,52.0,54.1,56.0,1.0,35.0
2020-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
2020-05-13,25.1,28.0,93.0,87.0,45.3,34.0,0.0,29.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,0.0,0.0,3.0,5.5,0.0,1.0,2.0,0.0
2020-05-16,24.3,12.0,23.0,0.0,0.0,27.0,1.0,27.0
2020-05-17,6.2,0.0,0.0,42.0,9.0,0.0,83.0,0.0
2020-05-18,0.0,46.0,58.0,64.0,87.0,79.0,0.0,112.0
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2020-05-20,0.0,4.0,22.0,14.0,14.0,27.0,0.0,75.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-05-23,24.0,0.0,22.0,30.0,25.5,30.0,0.0,17.0
2020-05-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
2020-05-27,8.5,3.0,20.0,4.0,8.7,44.0,0.0,3.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-05-31,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03,0.0,3.0,25.0,0.0,0.0,2.0,2.0,1.0
2020-06-04,0.0,1.0,40.0,16.0,7.0,5.0,10.0,5.0
2020-06-05,24.0,8.0,25.0,43.0,35.0,19.0,39.0,65.0
2020-06-06,24.0,47.0,72.0,0.0,55.0,19.0,0.0,36.0
2020-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
2020-06-13,0.0,7.0,19.0,6.0,12.0,0.0,4.0,1.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
2020-06-17,31.0,15.0,11.0,23.0,29.0,11.0,4.0,16.0
2020-06-18,5.0,20.0,0.0,8.0,7.0,6.0,3.0,3.0
2020-06-19,12.0,24.0,24.0,23.0,11.0,18.0,9.0,26.0
2020-06-20,23.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0
2020-06-21,9.0,32.0,37.0,2.0,1.0,7.0,0.0,13.0
2020-06-22,20.0,46.0,60.0,115.0,70.0,55.0,41.0,38.0
2020-06-23,51.0,39.0,42.0,78.0,55.0,49.0,82.0,54.0
2020-06-24,0.0,10.0,0.0,0.0,1.0,0.0,1.0,7.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,4.0,0.0,1.0,4.0,1.0,7.0
2020-07-01,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0
2020-07-02,5.0,22.0,2.0,0.0,5.0,10.0,0.0,51.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,0.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,47.0,29.0,26.0,11.0,10.0,8.0,5.0,24.0
2020-07-09,124.0,51.0,105.0,234.0,163.0,53.0,75.0,43.0
